,Company Ticker,Current Price,Graham Intrinsic,Modern Intrinsic,Financial Intrinsic
2994,HL,5.72,1.746,0.7905,
2995,BNL,17.9,,,
2996,GRG.L,2642.0,-262.644,-166.797,
2997,MQ,5.96,,,
2998,NINOY,9.55,-77.34100000000001,-41.118,
2999,AWC.AX,1.575,1.2579600000000002,0.8104800000000001,1.6579073279999998
3000,CVBF,24.49,42.75,25.5,26.961000000000002
3001,GGRM.JK,26825.0,-196792.96,-88466.56,18377.754304000002
3002,FDR.MC,16.2,8.35,5.55,16.9683
3003,OLLI,55.78,86.48,53.36,59.97296
3004,STNG,57.59,-674.847,-332.831,-61.226992900000006
3005,LNR.TO,71.82,114.86299999999999,69.17399999999999,78.4289688
3006,ALE,60.35,86.765,52.595,65.5825145
3007,AWR,93.56,42.731,28.158000000000005,97.60303800000001
3008,KXS.TO,161.23,26.7,14.999999999999998,189.61656
3009,OI,21.75,15.769599999999999,9.6448,23.612862720000003
3010,STAA,68.56,8.219999999999999,4.4399999999999995,89.12748
3011,4581.T,5350.0,1116.657,1137.726,5263.8283944
3012,ENOV,62.36,,,
3013,7564.T,5360.0,3384.0092,2226.2196,5598.67304964
3014,PACW,27.84,83.78999999999999,49.98,30.65832
3015,4197.KL,2.34,,,
3016,PTCT,45.5,69.85279999999999,16.6664,
3017,FEDERALBNK.NS,131.45,449.94199999999995,245.15599999999998,166.16468160000002
3018,BAK,8.51,-86.211,-51.602999999999994,
3019,ARCLK.IS,94.85,477.20200000000006,253.5885,132.24025515
3020,CALX,51.99,45.589999999999996,25.38,62.06256
3021,JBT,107.89,124.20899999999999,71.262,123.428448
3022,SPT,60.93,,,
3023,BYD.TO,211.36,16.900000000000002,15.600000000000001,209.08602
3024,AFFS,17.05,,,
3025,NEU,346.23,557.348,342.804,372.96725399999997
3026,EURN,15.88,-39.375,-13.5,13.819949999999999
3027,RLX,2.07,5.2028799999999995,2.9919399999999996,2.361659652
3028,AIN,108.66,22.082,20.996,107.3683312
3029,VOLTAS.NS,849.85,700.1512,387.1456,1034.3512422400001
3030,ABCB,48.46,129.36,79.2,52.291008000000005
3031,BWY.L,2240.0,-5170.044,-2178.572,1753.5311248000003
3032,4613.T,1814.0,826.15,559.65,1877.8336199999997
3033,ILU.AX,10.87,93.7582,62.58160000000001,11.2786204
3034,ABCM,14.93,0.9240000000000002,0.7370000000000001,15.448950400000001
3035,VSCO,40.72,-5.368999999999994,18.408,38.854225799999995
3036,ESMT,20.93,-10.135,-5.205,
3037,AGL.AX,6.95,-290.7,-152.36249999999998,
3038,TWKS,10.41,-7.294,-4.032000000000001,
3039,BSM,16.21,10.633,6.664,17.3521348
3040,ACE.MI,14.34,25.058,16.214000000000002,15.0974048
3041,COROMANDEL.NS,924.9,1740.97,994.84,1063.4613499999998
3042,DEI,16.15,13.1544,7.3472,19.25773696
3043,ASAN,14.48,,,
3044,NDX1.F,14.05,72.963,33.153999999999996,
3045,ALVO,13.39,,,
3046,GL9.IR,11.17,18.375,10.535,12.892929
3047,BTS.BK,8.15,35.629999999999995,19.189999999999998,10.70747
3048,OMU.JO,1167.0,-46.28399999999999,-26.331999999999997,
3049,SUSE.DE,17.9,-8074.535999999998,-4383.3555,
3050,CGCBV.HE,46.92,6.944,3.7470000000000003,62.4664266
3051,OUT,19.63,-31.919999999999998,-19.040000000000003,
3052,FOCS,50.25,22.743,12.938999999999998,58.14063839999999
3053,VTY.L,784.0,-1245.73,-527.44,609.8531940000001
3054,PFSI,65.57,1045.1632000000002,580.1116000000001,79.05352108000001
3055,ARI.JO,27816.0,628.26,407.52,29203.188840000003
3056,NWE,56.51,57.75,37.949999999999996,59.03832
3057,SPXC,73.28,94.34,53.0,86.3052
3058,SMU-UN.TO,23.22,,,
3059,MCG.JO,12865.0,154.7,86.7,15222.64983
3060,METSA.HE,10.35,,,
3061,MLSR.TA,23550.0,,,
3062,UNI.MC,1.132,0.3933,0.3204,1.1335586400000002
3063,EVH,32.4,-269.89,-145.78,
3064,PROX.VI,9.34,,,
3065,CSE-PA.TO,14.39,,,
3066,NXT.AX,10.13,-12.286400000000002,-6.528200000000001,
3067,BLKB,61.12,-0.318,0.0059999999999999784,59.8975608
3068,SZU.F,14.85,-52.01979999999999,-28.017399999999995,
3069,JET2.L,1203.5,-1521.45,-1159.2,
3070,MAREL.AS,3.97,,,
3071,TCBI,66.66,69.33500000000001,42.45,71.88652800000001
3072,CDR.WA,138.64,150.519,106.85700000000001,141.87403890000002
3073,SMGR.JK,7750.0,14951.337600000003,8770.258800000001,8649.884526480002
3074,021240.KS,56100.0,,,
3075,SSRM,14.58,-39.289199999999994,-17.2521,10.64360088
3076,CBU,61.3,80.605,49.35,66.16058400000001
3077,3MINDIA.NS,23420.35,,,
3078,COFORGE.NS,4334.3,3275.5319999999997,1830.2384999999997,5163.6998232000005
3079,CWT,60.05,73.051,42.823,66.9666074
3080,PI,122.95,-70.11,-41.82,
3081,CVI,34.36,112.23539999999998,50.4252,
3082,HBR.L,324.1,-1891454.436,-976567.368,
3083,LAZ,37.82,86.16300000000001,53.339000000000006,40.623243499999994
3084,HCM,16.77,119.78999999999999,57.42,
3085,NCNO,28.18,-50.559,-26.846999999999998,
3086,PK,14.27,243.78900000000002,105.092,
3087,ELUX-A.ST,160.0,,,
3088,STGW,6.76,-76.67,-48.620000000000005,
3089,NGVT,87.81,93.841,59.267999999999994,93.2695128
3090,WHD,53.44,89.208,46.584,84.2723568
3091,WIB.F,27.62,33.654,18.9995,32.49378230000001
3092,CD,8.58,,,
3093,CWK,14.45,-28.5,-17.0,
3094,S51.SI,0.135,-12.95792,-6.778709999999999,
3095,PZZA,88.82,25.8816,16.4608,94.02400512
3096,GPI,224.8,608.159,357.51199999999994,250.43288140000004
3097,POU.TO,31.45,-13.685,-7.31,
3098,DADA,12.1,96.1556,43.1828,
3099,PPBI,33.39,28.174999999999997,17.25,35.90622
3100,HI,45.41,73.775,43.13,50.87342400000001
3101,CGAS5.SA,127.95,,,
3102,PBH.TO,97.15,85.785,48.805,112.4123845
3103,SAX.F,51.7,18.8108,11.1104,57.34763656
3104,EYE,39.75,-17.468,-7.524000000000002,30.1699464
3105,ESCORTS.NS,2057.8,3708.8792000000003,2074.8246,2446.7504932800002
3106,TV,5.7,21.182999999999996,12.489,6.378028799999999
3107,AMBP,5.29,-11.907000000000002,-6.696000000000001,
3108,MNV6.F,535.0,,,
3109,TEO,5.82,50.526,24.878,
3110,FSS,52.38,63.18,35.88,60.675888
3111,CCC.L,2234.0,2183.6160000000004,1459.758,2321.827386
3112,CATY,43.82,78.4,48.0,47.31264
3113,RARE,44.0,511.7689999999999,247.44199999999998,
3114,CCOI,66.19,2.5636,2.2168,65.87348224
3115,TIGO,18.64,739.59,364.9,
3116,AUROPHARMA.NS,468.85,2857.468,1681.404,521.5384439999999
3117,FIE.F,33.4,67.693,37.669,40.232299
3118,DQ,42.12,269.008,139.179,73.75491989999999
3119,TATACHEM.NS,,,,
3120,HUBG,95.1,,,
3121,AZTA,44.8,48.425,28.31,50.347696000000006
3122,TBIG.JK,2120.0,1815.0,1040.6,2427.3084
3123,ECV.F,18.0,,,
3124,MFSL.NS,,,,
3125,PEGA,38.14,-128.101,-65.508,
3126,9048.T,2060.0,,,
3127,IRTC,,,,
3128,EPR,42.4,-46.12499999999999,-28.699999999999996,
3129,GHC,,,,
3130,HIW,29.68,50.47,30.9,32.081616000000004
3131,AIXA.F,25.08,36.05,18.987499999999997,36.514318749999994
3132,VEA.AX,2.9,-0.8652599999999999,-0.48488000000000003,
3133,VZN.SW,72.8,101.95900000000002,59.202,82.22691360000002
3134,SGKN.SW,494.0,486.54060000000004,320.0778,516.11774382
3135,COOP,46.54,-92.57819999999998,-16.61659999999999,42.53338153999999
3136,BB.PA,66.4,16.863,22.484,64.70282
3137,SFZN.SW,683.0,466.8056,272.3978,766.45107826
3138,PAGP,13.38,155.6632,69.3616,
3139,CS.TO,5.69,-209.63299999999998,-103.68899999999998,-9.119256899999998
3140,002558.SZ,10.43,,,
3141,VID.MC,93.5,219.74200000000002,125.32600000000001,107.82487040000001
3142,LXP,11.35,12.21,7.919999999999999,11.9196
3143,MRCY,54.11,23.759999999999998,15.839999999999998,56.309760000000004
3144,OVH.PA,14.62,-35.7618,-18.4034,
3145,RAJESHEXPO.NS,855.2,1650.663,902.1389999999999,1071.5863998
3146,KBH,37.36,54.912,37.136,38.6730256
3147,BURJEEL.AE,,,,
3148,S92.F,78.2,24.0894,14.272199999999998,86.50196388000002
3149,ISAT.JK,5925.0,1799.1160000000002,536.8330000000001,
3150,MBK.WA,309.4,309.4188,176.1319,357.6290144899999
3151,SCT.L,1235.0,655.62,450.46,1273.258194
3152,TR,44.88,22.79,13.76,48.866662000000005
3153,VMUK.L,181.75,206.55,61.2,
3154,PTEN,15.09,86.614,36.322,
3155,GUBRF.IS,175.4,,,
3156,HPK,28.15,,,
3157,IBP,107.49,146.2344,82.1097,126.95041538999999
3158,HASI,34.79,30.690000000000005,18.37,38.13172000000001
3159,ONEM,15.08,99.5316,46.4933,
3160,THERMAX.NS,2129.55,965.2079999999997,516.3739999999999,2876.6849243999995
3161,GNN.F,22.54,84.6756,45.8853,28.875407730000003
3162,CRVL,179.86,,,
3163,SQSP,22.89,-274.62,-159.2,
3164,KLIC,53.82,67.41499999999999,37.529999999999994,64.68504
3165,ACAD,18.97,-104.715,-57.28,
3166,ENIC,2.25,,,
3167,STNE,9.62,34.992,18.981,12.442339800000001
3168,MMB.PA,20.3,-784.3850000000001,-406.245,
3169,INKP.JK,8600.0,,,
3170,NOMD,17.92,37.264,22.399500000000003,19.535158799999998
3171,4912.T,1407.0,3332.7728,1948.5639000000003,1575.45639369
3172,WSFS,50.45,110.5,64.6,56.510720000000006
3173,AMED,96.55,119.988,76.65899999999999,101.99007269999998
3174,TGS,11.27,,,
3175,ACIW,27.41,20.15,11.78,30.699424
3176,EVA,46.04,-55.025,-29.465,
3177,ARRY,19.89,-1.3034000000000001,0.6958,18.93659194
3178,BZY.F,28.15,,,
3179,CNMD,97.91,13.2,7.8100000000000005,107.94669599999999
3180,AMP.AX,1.315,0.29579999999999995,0.28815,1.2970304700000002
3181,RUSHA,55.32,19.650399999999998,16.4802,55.119473639999995
3182,WIRE,166.85,136.23000000000002,81.26,183.34646
3183,OIL.NS,223.55,1844.9699999999998,995.9099999999999,291.1931369999999
3184,HAG.F,27.0,,,
3185,WD,93.89,219.16500000000002,130.73000000000002,103.28439000000003
3186,0053.HK,72.5,,,
3187,TWNK,22.89,15.167399999999999,8.986199999999998,25.319590560000005
3188,BOH,76.51,118.98499999999999,71.84,83.34652300000002
3189,BLD.AX,3.61,15.467520000000004,5.22576,
3190,PAGS,9.09,12.0384,7.999199999999999,9.459851039999998
3191,SXT,74.1,45.885000000000005,30.78000000000001,77.03413200000001
3192,EXX.JO,20434.0,1824.729,992.142,25987.7010672
3193,T82U.SI,1.39,-0.6681999999999999,-0.40559999999999996,
3194,ABM,47.99,13.664,8.757,50.85054449999999
3195,AY,26.2,40.884,20.772,71.5053276
3196,GT,10.86,-71.1816,-42.905800000000006,
3197,VAKBN.IS,8.02,104.69,57.57,9.886194
3198,PRVA,27.02,68.07759999999999,29.308799999999998,
3199,000100.KS,52600.0,,,
3200,DEEPAKNTR.NS,1785.7,,,
3201,011780.KS,142700.0,,,
3202,ZGN,12.36,65.7216,36.8208,14.61541248
3203,STEP,29.6,162.05800000000002,97.47400000000002,32.35389300000001
3204,RPD,50.46,-219.414,-115.04199999999999,
3205,APPN,40.64,,,
3206,ARTO.JK,3070.0,,,
3207,MXL,37.38,-45.208800000000004,-25.5744,
3208,010145.KS,186000.0,,,
3209,LFG,26.0,,,
3210,4536.T,1002.0,1336.7759999999998,836.2479999999999,1069.4293456
3211,SIM.CO,507.0,2454.3272,1272.1536,865.74705264
3212,MC,44.25,-3.231000000000001,8.257,42.1500464
3213,PHOENIXLTD.NS,1384.35,,,
3214,FRPT,62.57,-62.42600000000001,-31.928,
3215,BEAM,41.56,-69.973,-46.509,
3216,241560.KS,37150.0,,,
3217,ATA.TO,,,,
3218,MAIN,39.11,11.025,6.75,42.52014
3219,PJT,76.74,268.164,146.952,95.36304959999998
3220,APAM.AS,33.66,-59.349,-23.652,27.668766599999998
3221,SBRA,13.13,15.477000000000002,9.581000000000001,14.090636000000002
3222,BRZE,30.22,-152.07000000000002,-82.14,
3223,VTSC.DE,67.95,-799.9649999999999,-407.15999999999997,
3224,600060.SS,15.12,19.343400000000003,12.5042,15.886759139999997
3225,VIS.MC,59.2,42.120000000000005,28.485000000000003,61.31299050000001
3226,STRS.TA,8730.0,54.144999999999996,39.584999999999994,8878.403897999999
3227,EVOP,33.88,-8.272,-4.686,
3228,BCC,75.68,-162.94800000000004,-69.26400000000001,58.59334800000001
3229,BAYANAT.AE,,,,
3230,PBH,59.6,80.36,49.199999999999996,64.36540800000002
3231,VRNS,27.48,-104.142,-54.876,
3232,CRC,42.49,564.465,376.31,44.117216
3233,4100.SR,67.6,,,
3234,DORM,93.96,139.37,79.64,108.07148
3235,PSEC,7.55,22.2,14.399999999999999,7.9002
3236,SGML,28.28,-29.610000000000003,-15.3,
3237,CRI,77.4,92.316,63.428000000000004,79.83280439999999
3238,WOOF,11.1,-13.793,-7.254,
3239,WERN,46.53,60.152400000000014,37.74870000000001,49.54635729
3240,MAC,13.15,-14.0936,-11.3918,
3241,DLG.L,179.5,306.0,223.125,182.66160000000002
3242,PMAG.F,79.1,25.116000000000003,16.848000000000003,82.0003392
3243,VSH,20.77,-4.165,0.25499999999999984,19.398003000000003
3244,IMCR,61.73,,,
3245,LIVN,54.94,5.928999999999994,-20.328000000000003,
3246,PNN.L,904.0,7713.784000000001,5056.717,944.5951719
3247,INMD,34.62,130.32600000000002,69.94800000000001,46.214539200000004
3248,CERT,18.85,-46.92,-24.560000000000002,
3249,LCII,111.18,304.09499999999997,169.29,133.40052
3250,BILL.ST,120.7,95.794,59.502,129.3063282
3251,PM6.F,5.7,,,
3252,KFY,55.75,33.495,19.14,64.482225
3253,DNLM.L,1155.0,306.65999999999997,301.28,1138.9147959999998
3254,ALMB.CO,12.62,,,
3255,BCO,62.74,20.25,11.610000000000001,72.508041
3256,CNO,25.87,95.47500000000001,56.95,28.485050000000005
3257,AEO,15.58,29.0052,11.0376,
3258,AX,48.72,97.47,58.14,53.6085
3259,VICR,63.34,37.83,21.060000000000002,76.39632
3260,IVG.MI,8.91,,,
3261,PGNY,31.66,46.13700000000001,25.571,38.471169100000004
3262,GH,27.99,-87.62,-50.96000000000001,
3263,AVA,39.97,36.67,23.56,42.134704
3264,WOR,58.57,1053.165,558.235,82.8990485
3265,GO,29.25,27.760000000000005,16.080000000000002,33.043296000000005
3266,AAWW,102.2,384.75,229.5,112.41450000000002
3267,MCW,9.37,-2.527,-1.4560000000000002,
3268,SUN.SW,78.15,-212.52399999999997,-99.55199999999999,40.7959704
3269,SFNC,22.47,41.625,27.0,23.625000000000004
3270,RUI.PA,25.82,94.38400000000001,,29.225040000000003
3271,FLYW,26.25,-108.066,-55.188,
3272,SITC,13.83,0.0716,-0.0192,
3273,FCR-UN.TO,18.11,0.267,0.161,16.4650447
3274,ETRN,6.83,55.86200000000001,30.846000000000004,8.347977000000002
3275,GMRINFRA.NS,38.75,-184.415,-105.38,
3276,IBOC,46.47,74.67,44.54,51.12668000000001
3277,MSTR,243.37,-350.83500000000004,-209.27,
3278,UBI.PA,20.26,-17.589599999999997,-11.1048,
3279,BANF,88.53,80.77499999999999,50.26,94.649632
3280,BLX.TO,36.77,50.655,26.84,52.136314999999996
3281,SQN.SW,171.9,398.7264,216.0832,220.93660864000003
3282,AUB,38.59,82.565,50.550000000000004,41.67342
3283,NARI,53.77,35.196000000000005,18.368,84.0776664
3284,RUM,8.87,,,
3285,BYG.L,1259.0,1072.14,627.92,1407.3898279999999
3286,CVLT,63.97,-17.384999999999998,-10.37,
3287,TMV.DE,14.6,22.797,12.801,17.2381122
3288,FULT,17.31,33.075,20.25,18.6624
3289,TOY.TO,36.2,10.854000000000001,6.912000000000001,38.301292800000006
3290,DELHIVERY.NS,315.45,,,
3291,BKU,37.66,96.11880000000001,57.574400000000004,41.23582328
3292,AVAL,2.42,,,
3293,9468.T,2620.0,5845.45,3333.85,3019.98372
3294,HRMY,47.16,,,
3295,GRT.JO,1389.0,-97.40299999999999,-59.12400000000001,
3296,ALB.MC,43.25,11.572999999999999,1.3039999999999996,
3297,ISEE,21.14,,,
3298,PRTA,53.38,-20.367,-17.856,
3299,SHLS,24.78,11.68,6.0600000000000005,41.30055
3300,CRISIL.NS,3174.95,5705.6089999999995,2985.437,4918.0454141
3301,EFGN.SW,8.52,20.757,11.396,10.5491218
3302,WAF.F,82.55,359.9776,194.7288,106.7541552
3303,POLICYBZR.NS,525.9,,,
3304,PDCO,29.74,-83.93099999999998,-55.852999999999994,
3305,MRTX,49.13,1139.076,547.648,
3306,GRINDWELL.NS,2024.55,,,
3307,SYNGENE.NS,566.5,,,
3308,AMRC,53.97,69.19,37.620000000000005,68.64475200000001
3309,ALLN.SW,157.8,,,
3310,CRT-UN.TO,15.92,15.724999999999998,8.879999999999999,18.831149999999997
3311,ROG,150.99,1435.3300000000002,727.62,443.59190399999994
3312,002517.SZ,8.64,,,
3313,CXM,10.75,,,
3314,TFPM,14.04,,,
3315,IDS.L,233.4,,,
3316,DOCN,27.63,-47.29200000000001,-24.416000000000004,
3317,ABCL,9.83,18.240000000000002,10.88,10.74304
3318,AXNX,56.38,-209.345,-108.77,
3319,EBC,15.88,,,
3320,5246.KL,3.57,,,
3321,ACA,57.6,30.895,20.535,59.970969000000004
3322,ALTA.PA,127.6,-419.63300000000004,-259.34400000000005,
3323,MMYT,25.61,-39.27,-29.92,
3324,3333.HK,1.65,86.2302,47.157599999999995,2.05931712
3325,DEA,16.0,,,
3326,PROK,11.96,,,
3327,SAFE.L,1035.0,2360.4,1411.2,1136.2982400000003
3328,EKTA-B.ST,73.44,105.53,62.28,81.574344
3329,GNW,5.92,15.54,10.08,6.2181
3330,KANSAINER.NS,419.6,,,
3331,HAYW,12.98,0.6758,1.1904,12.530514960000001
3332,TRI.PA,131.2,287.03100000000006,163.39800000000002,151.6119432
3333,FLQ.F,3.16,0.32148000000000004,-0.15275999999999998,
3334,TIMKEN.NS,3018.4,1346.625,729.0,3894.3423000000007
3335,CRK,12.38,-18.915,-10.530000000000001,
3336,CCU,15.04,2.782999999999999,8.348999999999998,14.4721566
3337,MDC,37.91,208.485,121.15499999999999,42.695268000000006
3338,KPITTECH.NS,855.45,,,
3339,DIR-UN.TO,14.46,,,
3340,AMOT.TA,2002.0,,,
3341,EQC,25.68,16.064999999999998,17.849999999999998,25.189919999999997
3342,AMC,4.9,16659.176,8221.92,
3343,JBLU,8.32,2337.168,1155.824,
3344,NOD.OL,141.05,1867.8447999999999,940.1373999999998,718.83334326
3345,2331.T,3520.0,,,
3346,VCT.NZ,4.3,2.70738,1.67544,4.614491699999999
3347,POT.NZ,6.28,2.9354,1.8251999999999997,6.522054239999999
3348,CNX,16.37,-24.759000000000004,-13.122000000000002,
3349,NOG,34.11,-696.0649999999999,-407.29499999999996,
3350,ZIM,22.46,-2758.985,-1302.4650000000001,10.41972
3351,SUMICHEM.NS,448.95,,,
3352,AP-UN.TO,28.47,,,
3353,KWS.L,2802.0,806.5000000000001,472.0000000000001,3134.8776
3354,IPCALAB.NS,874.6,5105.7522,2784.3435999999997,1102.60275904
3355,ACX.MC,9.51,-4.7844,-1.8972,7.795438560000001
3356,RRR,47.07,-710.781,-361.248,
3357,SITM,124.48,16.279,10.147,133.6149514
3358,AXSM,62.79,251.239,118.00200000000001,
3359,CEQP,26.61,-38.665,-25.08,
3360,AHCO,20.62,-13.824399999999999,-7.957199999999999,
3361,FNTN.F,22.58,100.0776,62.248799999999996,24.186091920000003
3362,POM.PA,16.63,-28.6896,-19.0748,
3363,REZI,18.79,54.83899999999999,28.217,35.7556573
3364,JOE,46.62,-40.545,-17.935000000000002,33.601026999999995
3365,TPK.L,1001.5,-115.342,-85.44600000000001,
3366,SBCF,32.21,53.53,32.32,35.11871
3367,MIKA.JK,2940.0,1142.2559999999999,756.3405,3064.18220325
3368,SKFINDIA.NS,4367.2,,,
3369,IOSP,109.65,27.259999999999998,16.82,117.87890999999999
3370,RVNC,32.24,-154.062,-90.39600000000002,
3371,SPWR,15.33,-308.76,-147.56,5.134343999999999
3372,PD,28.96,-59.595,-32.19,
3373,JJSF,140.65,13.922999999999998,7.209,248.99915699999997
3374,SSTK,79.67,39.336000000000006,26.928,82.3337856
3375,PLXS,98.93,126.77120000000001,77.46560000000001,106.90510335999998
3376,PRFT,77.74,45.475,25.68,90.78778799999999
3377,MTS.AX,4.03,0.5130199999999999,0.88076,3.9035374000000003
3378,6789.TW,246.0,,,
3379,2778.HK,3.6,-1.1500000000000001,-0.8500000000000001,
3380,CRDO,18.62,,,
3381,ALRM,53.46,37.791,23.103,57.788314199999995
3382,COP.DE,47.38,51.099999999999994,29.400000000000002,54.00864000000001
3383,LGIH,113.53,574.6895999999999,328.7598,130.39222092
3384,LBRT,15.45,-55.728,-31.824,
3385,5JB.F,19.1,,,
3386,CURLF,3.8,-5.3835,-2.997,
3387,HR-UN.TO,12.57,,,
3388,SMWH.L,1654.0,-5548.240000000001,-3458.32,
3389,INSM,19.62,,,
3390,IFS,22.28,94.598,58.464,23.8952112
3391,NVMI,91.18,,,
3392,FCG.NZ,2.6,,,
3393,CSIQ,40.32,77.35,45.22,45.18192
3394,THS,48.33,22.045,11.71,68.682416
3395,DUE.F,35.4,-4.3148,-2.7899,
3396,COVH.PA,16.6,,,
3397,EBRO.MC,15.94,39.04,23.04,17.632128
3398,SAGE,45.01,1036.701,549.783,63.543256199999995
3399,000927.SZ,2.98,,,
3400,ARLP,21.5,-1.6512,0.054399999999999976,20.22012608
3401,GETY,6.31,,,
3402,MULT3.SA,23.66,84.34559999999999,45.9678,29.82406458
3403,DAN,18.03,-4.3991999999999996,-2.5296,
3404,TORNTPOWER.NS,453.25,,,
3405,GLPG,40.52,-56.1472,-43.638600000000004,
3406,ZEEL.NS,226.35,-104.48899999999999,-59.20199999999999,
3407,TNDM,40.95,-665.5600000000001,-334.32000000000005,
3408,BPMC,43.06,-993.4432,-481.1566,3.441500739999999
3409,SONO,20.09,-2.4119999999999995,-0.21599999999999986,18.511416
3410,NXRT,51.38,6.845,4.4399999999999995,54.24237
3411,4506.T,868.0,-9252.604800000001,-4162.3224,592.57197264
3412,SPEN.TA,2525.0,,,
3413,GLAND.NS,1314.3,1868.297,1098.2959999999998,1464.2124132000001
3414,JKS,52.8,122.656,63.528,91.61177760000001
3415,SLG,38.93,-44.4166,-12.9408,34.7041926
3416,JKCEMENT.NS,2802.95,7838.399999999999,4156.3875,3957.7321875
3417,BHC,7.16,-40.922,-24.806,
3418,RMI.JO,,,,
3419,K71U.SI,0.915,0.05208,0.015039999999999998,
3420,SPB,64.07,211.03,118.44000000000001,75.664548
3421,282330.KS,186500.0,,,
3422,MALLPLAZA.SN,1083.9,,,
3423,OTTR,64.01,65.455,39.52,69.70364700000002
3424,GFTU.L,953.8,897.49,572.77,1008.2353049999998
3425,SSPG.L,265.9,-2199.2899999999995,-1308.9199999999998,
3426,UGP,2.5,8.475,4.6499999999999995,3.10062
3427,JOBY,4.2,5.8212,1.8518500000000002,
3428,KCR.HE,30.29,106.76499999999999,57.864999999999995,38.937684499999996
3429,KEMIRA.HE,17.5,24.509999999999998,14.62,19.2511
3430,0010.HK,15.0,,,
3431,SHOO,33.58,7.410000000000001,4.42,37.36876
3432,MYOV,26.91,,,
3433,KTB,46.56,23.049,14.741999999999999,49.1613408
3434,BRC,53.0,45.0,28.0,56.77420000000001
3435,UN9.F,7.71,,,
3436,ATUL.NS,7166.55,11080.617,6148.526,8656.416863999999
3437,CMBN.SW,78.7,51.168,39.884,79.2031292
3438,APOLLOTYRE.NS,330.15,108.80999999999999,60.84,392.712138
3439,OLK,21.47,,,
3440,GXI.F,74.1,109.0084,62.6992,84.38207336
3441,FWRD,100.7,32.730799999999995,18.9504,114.31626888
3442,IBTX,62.51,143.35500000000002,85.51,68.83052
3443,CALM,53.62,682.397,344.96600000000007,184.32111520000004
3444,WLY,46.3,,,
3445,GEST.MC,4.018,-22.3287,-11.8876,
3446,IBA,52.46,,,
3447,028670.KS,5940.0,,,
3448,LSPD,16.66,,,
3449,YY,34.85,1008.7732000000001,555.3441,42.83832108
3450,S58.SI,3.03,-2.5795,-1.5015,
3451,BBY.L,358.8,58.52000000000001,41.36000000000001,367.43168000000003
3452,ALSN.SW,184.2,258.903,160.114,197.7549728
3453,9506.T,669.0,,,
3454,LICHSGFIN.NS,377.9,2410.947,1355.816,445.01270659999994
3455,MATX,68.32,244.09,139.48,78.59697999999999
3456,VVNT,11.95,67.4768,27.330900000000003,
3457,FORTIS.NS,282.75,-43.230000000000004,-28.82,
3458,JAMF,20.4,-73.15,-37.95,
3459,CJLU.SI,0.855,0.374,0.24199999999999997,0.898605
3460,ITRI,56.98,-77.805,-42.56,
3461,XRX,16.66,19.9492,12.889600000000002,17.56760896
3462,IFCN.SW,963.0,417.31199999999995,259.256,1031.1396247999999
3463,INRN.SW,2910.0,2212.8678,1342.8514,3160.9337839000004
3464,TGTX,17.9,,,
3465,MGEE,71.68,43.94,29.119999999999994,74.82810400000001
3466,GEI.TO,23.73,25.69,14.77,26.996059999999996
3467,HELE,103.38,246.95999999999998,151.2,111.694464
3468,ARCH,142.49,,,
3469,2353.TW,25.15,-55.6404,-22.3477,20.56809872
3470,FNMAL,3.27,,,
3471,VIAV,11.14,5.005,2.8600000000000003,13.010985
3472,CVCO,284.4,467.855,252.71000000000004,369.63277
3473,ULCC,11.6,-366.945,-185.81,
3474,PRMW,15.9,-42.653,-23.663999999999998,
3475,VRNT,38.15,-7.245,-4.255,
3476,MGRC,104.52,115.71,69.02,114.91018000000001
3477,AGTI,18.75,28.47,14.51,44.643750000000004
3478,MRP.JO,16000.0,280.875,164.5,17887.986025000002
3479,IDIA.SW,12.04,72.73100000000001,28.583000000000006,
3480,COLB,31.86,66.15,40.5,34.46712000000001
3481,GLNG,23.86,-46.529999999999994,-31.019999999999996,
3482,LUG.TO,13.93,,,
3483,ENR,35.5,-20.769000000000002,-13.932000000000002,
3484,PGSUS.IS,458.7,,,
3485,DCT,18.81,-15.883999999999999,-8.547,
3486,IHS,7.44,,,
3487,BNLI.JK,1050.0,,,
3488,FORM,31.48,50.440000000000005,28.080000000000002,37.77696
3489,FLS.CO,300.7,190.19,106.58999999999999,356.241336
3490,NVG.LS,3.208,,,
3491,FRME,42.25,68.175,42.419999999999995,45.16245299999999
3492,PRGS,57.14,21.5,15.48,58.281167999999994
3493,U06.SI,2.32,,,
3494,GMS,59.9,44.233,24.069,76.0165263
3495,7030.SR,10.4,94.12599999999999,48.108,22.898131199999998
3496,336260.KS,34700.0,,,
3497,EXTR,18.51,-12.125,-6.75,
3498,ANN.AX,27.79,-62.764199999999995,-25.9646,22.1716014
3499,BVIC.L,783.5,1071.912,633.306,868.7144777999999
3500,OUT1V.HE,5.44,10.4608,4.4604,
3501,CBRL,108.2,58.94359999999999,35.0268,119.6902116
3502,HAS.L,125.0,-58.86000000000001,-30.804999999999996,
3503,CORT,23.0,-63.154999999999994,-29.24,13.478586
3504,AI,22.99,-71.69500000000001,-37.635,
3505,CNU.NZ,8.56,0.672,0.556,8.4501728
3506,SWON.SW,14.78,54.833999999999996,30.551999999999996,17.6997312
3507,ABR,14.65,34.544999999999995,21.15,15.83712
3508,TROX,16.25,217.85760000000005,126.7488,18.307658879999998
3509,SLR.MC,18.28,15.744,8.531999999999998,23.21613
